source,target,regex,code
/best-espionage-novels-featuring-nsa/,/fiction-lists/,0,301
/best-espionage-novels-featuring-gchq/,/fiction-lists/,0,301
/best-espionage-novels-set-in-multiple-countries/,/fiction-lists/,0,301
/best-espionage-novels-set-in-washington-dc/,/fiction-lists/,0,301
/best-espionage-novels-set-in-moscow/,/fiction-lists/,0,301
/best-espionage-novels-set-in-istanbul/,/fiction-lists/,0,301
/best-espionage-novels-set-in-vienna/,/fiction-lists/,0,301
/best-espionage-novels-set-in-berlin/,/fiction-lists/,0,301
/best-espionage-novels-set-in-israel/,/fiction-lists/,0,301
/best-espionage-novels-set-in-pakistan/,/fiction-lists/,0,301
/best-espionage-novels-set-in-china/,/fiction-lists/,0,301
/best-espionage-novels-set-in-iran/,/fiction-lists/,0,301
/best-espionage-novels-set-in-north-korea/,/fiction-lists/,0,301
/best-espionage-novels-set-in-south-america/,/fiction-lists/,0,301
/best-espionage-novels-set-in-central-asia/,/fiction-lists/,0,301
/best-espionage-novels-set-in-eastern-europe/,/fiction-lists/,0,301
/best-psychological-thrillers-featuring-inherited-trauma/,/fiction-lists/,0,301
/best-psychological-thrillers-featuring-cult-influence/,/fiction-lists/,0,301
/best-psychological-thrillers-featuring-hypnosis/,/fiction-lists/,0,301
/best-psychological-thrillers-featuring-unreliable-memory/,/fiction-lists/,0,301
/best-psychological-thrillers-set-in-holiday-destinations/,/fiction-lists/,0,301
/best-psychological-thrillers-set-in-closed-communities/,/fiction-lists/,0,301
/best-psychological-thrillers-set-in-remote-cabins/,/fiction-lists/,0,301
/best-psychological-thrillers-set-in-luxury-settings/,/fiction-lists/,0,301
/best-psychological-thrillers-featuring-wealth-and-power/,/fiction-lists/,0,301
/best-psychological-thrillers-featuring-blackmail/,/fiction-lists/,0,301
/best-psychological-thrillers-featuring-false-identities/,/fiction-lists/,0,301
/best-psychological-thrillers-featuring-secret-lives/,/fiction-lists/,0,301
/best-psychological-thrillers-featuring-coercive-control/,/fiction-lists/,0,301
/best-psychological-thrillers-featuring-obsessive-love/,/fiction-lists/,0,301
/best-psychological-thrillers-featuring-revenge/,/fiction-lists/,0,301
/best-psychological-thrillers-featuring-infidelity/,/fiction-lists/,0,301
/best-psychological-thrillers-featuring-siblings/,/fiction-lists/,0,301
/best-psychological-thrillers-featuring-mother-daughter-relationships/,/fiction-lists/,0,301
/best-psychological-thrillers-featuring-friendship-gone-wrong/,/fiction-lists/,0,301
/best-psychological-thrillers-featuring-couples-in-crisis/,/fiction-lists/,0,301
/best-claustrophobic-psychological-thrillers/,/fiction-lists/,0,301
/best-atmospheric-psychological-thrillers-set-in-winter/,/fiction-lists/,0,301
/best-fast-paced-psychological-thrillers/,/fiction-lists/,0,301
/best-dark-psychological-thrillers/,/fiction-lists/,0,301
/best-literary-psychological-thrillers/,/fiction-lists/,0,301
/best-award-winning-psychological-thrillers/,/fiction-lists/,0,301
/best-new-psychological-thriller-novels-in-2026/,/fiction-lists/,0,301
/best-new-psychological-thriller-novels-in-2025/,/fiction-lists/,0,301
/best-psychological-thriller-novels-of-the-last-three-years/,/fiction-lists/,0,301
/best-psychological-thriller-novels-for-fans-of-erin-kelly/,/fiction-lists/,0,301
/best-psychological-thriller-novels-for-fans-of-liane-moriarty/,/fiction-lists/,0,301
/best-psychological-thriller-novels-for-fans-of-aj-finn/,/fiction-lists/,0,301
/best-psychological-thriller-novels-for-fans-of-sj-watson/,/fiction-lists/,0,301
/best-psychological-thriller-novels-for-fans-of-jp-delaney/,/fiction-lists/,0,301
/best-psychological-thriller-novels-for-fans-of-ba-paris/,/fiction-lists/,0,301
/best-psychological-thriller-novels-for-fans-of-clare-mackintosh/,/fiction-lists/,0,301
/best-psychological-thriller-novels-for-fans-of-lucy-foley/,/fiction-lists/,0,301
/best-psychological-thriller-novels-for-fans-of-ruth-ware/,/fiction-lists/,0,301
/best-psychological-thriller-novels-for-fans-of-lisa-jewell/,/fiction-lists/,0,301
/best-psychological-thriller-novels-with-sympathetic-villains/,/fiction-lists/,0,301
/best-psychological-thriller-novels-with-shocking-twists/,/fiction-lists/,0,301
/best-psychological-thriller-novels-with-epistolary-format/,/fiction-lists/,0,301
/best-psychological-thriller-novels-with-dual-narratives/,/fiction-lists/,0,301
/best-psychological-thriller-novels-with-multiple-timelines/,/fiction-lists/,0,301
/best-psychological-thriller-novels-set-in-france/,/fiction-lists/,0,301
/best-psychological-thriller-novels-set-in-australia/,/fiction-lists/,0,301
/best-psychological-thriller-novels-set-in-the-us/,/fiction-lists/,0,301
/best-psychological-thriller-novels-set-in-scandinavia/,/fiction-lists/,0,301
/best-psychological-thriller-novels-set-in-ireland/,/fiction-lists/,0,301
/best-psychological-thriller-novels-set-in-scotland/,/fiction-lists/,0,301
/best-psychological-thriller-novels-set-in-the-countryside/,/fiction-lists/,0,301
/best-psychological-thriller-novels-set-in-cities/,/fiction-lists/,0,301
/best-psychological-thriller-novels-set-in-suburbia/,/fiction-lists/,0,301
/best-psychological-thriller-novels-set-in-isolated-locations/,/fiction-lists/,0,301
/best-psychological-thriller-novels-featuring-workplace-tension/,/fiction-lists/,0,301
/best-psychological-thriller-novels-featuring-dangerous-neighbours/,/fiction-lists/,0,301
/best-psychological-thriller-novels-featuring-hidden-pasts-2/,/fiction-lists/,0,301
/best-psychological-thriller-novels-featuring-hidden-pasts/,/fiction-lists/,0,301
/best-psychological-thriller-novels-featuring-dark-secrets/,/fiction-lists/,0,301
/best-psychological-thriller-novels-featuring-social-media/,/fiction-lists/,0,301
/best-psychological-thriller-novels-featuring-online-danger/,/fiction-lists/,0,301
/best-psychological-thriller-novels-featuring-social-isolation/,/fiction-lists/,0,301
/best-psychological-thriller-novels-featuring-loneliness/,/fiction-lists/,0,301
/best-psychological-thriller-novels-featuring-grief/,/fiction-lists/,0,301
/best-psychological-thriller-novels-featuring-addiction/,/fiction-lists/,0,301
/best-psychological-thriller-novels-featuring-ptsd/,/fiction-lists/,0,301
/best-psychological-thriller-novels-featuring-memory-loss/,/fiction-lists/,0,301
/best-psychological-thriller-novels-featuring-paranoia/,/fiction-lists/,0,301
/best-psychological-thriller-novels-featuring-jealousy/,/fiction-lists/,0,301
/best-psychological-thriller-novels-featuring-toxic-relationships/,/fiction-lists/,0,301
/best-psychological-thriller-novels-featuring-manipulation/,/fiction-lists/,0,301
/best-psychological-thriller-novels-featuring-stalking/,/fiction-lists/,0,301
/best-murder-mystery-novels-featuring-community-sleuths/,/fiction-lists/,0,301
/best-murder-mystery-novels-featuring-strong-sense-of-place/,/fiction-lists/,0,301
/best-murder-mystery-novels-featuring-real-locations/,/fiction-lists/,0,301
/best-unputdownable-murder-mystery-novels/,/fiction-lists/,0,301
/best-murder-mystery-novels-that-keep-you-guessing/,/fiction-lists/,0,301
/best-murder-mystery-series-worth-completing/,/fiction-lists/,0,301
/best-modern-golden-age-murder-mysteries/,/fiction-lists/,0,301
/best-classic-golden-age-murder-mysteries/,/fiction-lists/,0,301
/best-award-winning-murder-mystery-novels/,/fiction-lists/,0,301
/best-humorous-murder-mystery-novels/,/fiction-lists/,0,301
/the-art-of-misdirection-four-twisty-murder-mystery-novels-that-redefine-the-genre/,/fiction-lists/,0,301
/best-twisty-murder-mystery-novels/,/fiction-lists/,0,301
/best-dark-murder-mystery-novels/,/fiction-lists/,0,301
/best-cosy-murder-mystery-novels/,/fiction-lists/,0,301
/best-new-murder-mystery-novels-in-2026/,/fiction-lists/,0,301
/best-new-murder-mystery-novels-in-2025/,/fiction-lists/,0,301
/best-murder-mystery-novels-of-the-last-three-years/,/fiction-lists/,0,301
/best-murder-mystery-novels-of-the-last-five-years/,/fiction-lists/,0,301
/best-murder-mystery-novels-for-fans-of-jm-gregson/,/fiction-lists/,0,301
/best-murder-mystery-novels-for-fans-of-lj-ross/,/fiction-lists/,0,301
/best-murder-mystery-novels-for-fans-of-catriona-mcpherson/,/fiction-lists/,0,301
/best-murder-mystery-novels-for-fans-of-simon-brett/,/fiction-lists/,0,301
/best-murder-mystery-novels-for-fans-of-peter-lovesey/,/fiction-lists/,0,301
/best-murder-mystery-novels-for-fans-of-mc-beaton/,/fiction-lists/,0,301
/best-murder-mystery-novels-for-fans-of-robert-thorogood/,/fiction-lists/,0,301
/best-murder-mystery-novels-for-fans-of-richard-osman/,/fiction-lists/,0,301
/best-murder-mystery-novels-with-vicar-protagonists/,/fiction-lists/,0,301
/best-murder-mystery-novels-with-doctor-protagonists/,/fiction-lists/,0,301
/best-murder-mystery-novels-with-lawyer-protagonists/,/fiction-lists/,0,301
/best-murder-mystery-novels-with-journalist-protagonists/,/fiction-lists/,0,301
/best-murder-mystery-novels-with-elderly-protagonists/,/fiction-lists/,0,301
/best-murder-mystery-novels-with-male-protagonists/,/fiction-lists/,0,301
/best-murder-mystery-novels-featuring-buried-pasts/,/fiction-lists/,0,301
/best-murder-mystery-novels-featuring-feuding-families/,/fiction-lists/,0,301
/best-murder-mystery-novels-featuring-staged-accidents/,/fiction-lists/,0,301
/best-murder-mystery-novels-featuring-faked-suicides/,/fiction-lists/,0,301
/best-murder-mystery-novels-featuring-poisoned-food/,/fiction-lists/,0,301
/best-murder-mystery-novels-featuring-closed-circle-mysteries/,/fiction-lists/,0,301
/best-murder-mystery-novels-featuring-red-herrings/,/fiction-lists/,0,301
/best-murder-mystery-novels-featuring-multiple-suspects/,/fiction-lists/,0,301
/best-murder-mystery-novels-featuring-false-alibis/,/fiction-lists/,0,301
/best-murder-mystery-novels-featuring-hidden-identities/,/fiction-lists/,0,301
/best-murder-mystery-novels-featuring-greed/,/fiction-lists/,0,301
/best-murder-mystery-novels-featuring-jealousy/,/fiction-lists/,0,301
/best-murder-mystery-novels-featuring-revenge/,/fiction-lists/,0,301
/best-murder-mystery-novels-featuring-family-secrets/,/fiction-lists/,0,301
/best-murder-mystery-novels-featuring-poisoning/,/fiction-lists/,0,301
/best-murder-mystery-novels-set-in-a-golf-club/,/fiction-lists/,0,301
/best-murder-mystery-novels-set-in-a-stately-home/,/fiction-lists/,0,301
/best-murder-mystery-novels-set-in-a-manor-house/,/fiction-lists/,0,301
/best-murder-mystery-novels-set-in-a-spa/,/fiction-lists/,0,301
/best-murder-mystery-novels-set-in-a-museum/,/fiction-lists/,0,301
/best-murder-mystery-novels-set-in-a-university/,/fiction-lists/,0,301
/best-murder-mystery-novels-set-in-a-theatre/,/fiction-lists/,0,301
/best-murder-mystery-novels-set-in-a-library/,/fiction-lists/,0,301
/best-murder-mystery-novels-set-in-a-school/,/fiction-lists/,0,301
/best-murder-mystery-novels-set-on-a-cruise-ship/,/fiction-lists/,0,301
/best-murder-mystery-novels-set-on-a-train/,/fiction-lists/,0,301
/best-murder-mystery-novels-set-in-a-hotel/,/fiction-lists/,0,301
/best-murder-mystery-novels-set-in-a-castle/,/fiction-lists/,0,301
/best-murder-mystery-novels-set-in-a-country-house/,/fiction-lists/,0,301
/best-murder-mystery-novels-set-in-italy/,/fiction-lists/,0,301
/best-murder-mystery-novels-set-in-france/,/fiction-lists/,0,301
/best-murder-mystery-novels-set-in-new-zealand/,/fiction-lists/,0,301
/best-murder-mystery-novels-set-in-canada/,/fiction-lists/,0,301
/best-murder-mystery-novels-set-in-northern-ireland/,/fiction-lists/,0,301
/best-murder-mystery-novels-set-in-wales/,/fiction-lists/,0,301
/best-murder-mystery-novels-set-in-the-cotswolds/,/fiction-lists/,0,301
/best-murder-mystery-novels-set-in-cambridge/,/fiction-lists/,0,301
/best-murder-mystery-novels-set-in-oxford/,/fiction-lists/,0,301
/best-murder-mystery-novels-set-in-devon/,/fiction-lists/,0,301
/best-murder-mystery-novels-set-in-the-lake-district/,/fiction-lists/,0,301
/best-murder-mystery-novels-set-in-yorkshire/,/fiction-lists/,0,301
/best-murder-mystery-novels-set-in-the-english-countryside/,/fiction-lists/,0,301
/best-police-procedural-novels-set-in-aberdeen/,/fiction-lists/,0,301
/best-police-procedural-novels-featuring-witness-intimidation/,/fiction-lists/,0,301
/best-police-procedural-novels-featuring-arson/,/fiction-lists/,0,301
/best-police-procedural-novels-featuring-knife-crime/,/fiction-lists/,0,301
/best-police-procedural-novels-featuring-hate-crime/,/fiction-lists/,0,301
/best-police-procedural-novels-featuring-missing-adults/,/fiction-lists/,0,301
/best-nordic-police-procedural-novels/,/fiction-lists/,0,301
/best-american-police-procedural-novels/,/fiction-lists/,0,301
/best-irish-police-procedural-novels/,/fiction-lists/,0,301
/best-australian-police-procedural-novels/,/fiction-lists/,0,301
/best-police-procedural-novels-with-retired-officers/,/fiction-lists/,0,301
/best-police-procedural-novels-with-unreliable-detectives/,/fiction-lists/,0,301
/best-police-procedural-novels-with-ensemble-casts/,/fiction-lists/,0,301
/best-police-procedural-novels-featuring-cold-case-units/,/fiction-lists/,0,301
/best-police-procedural-novels-featuring-human-trafficking/,/fiction-lists/,0,301
/best-police-procedural-novels-featuring-financial-crime/,/fiction-lists/,0,301
/best-police-procedural-novels-featuring-art-crime/,/fiction-lists/,0,301
/best-police-procedural-novels-featuring-organised-crime/,/fiction-lists/,0,301
/best-police-procedural-novels-featuring-drug-crime/,/fiction-lists/,0,301
/best-police-procedural-novels-featuring-domestic-abuse/,/fiction-lists/,0,301
/best-police-procedural-novels-featuring-gang-crime/,/fiction-lists/,0,301
/best-police-procedural-novels-featuring-missing-children/,/fiction-lists/,0,301
/best-police-procedural-novels-set-in-small-communities/,/fiction-lists/,0,301
/best-standalone-police-procedural-novels/,/fiction-lists/,0,301
/fast-paced-police-procedural-novels-four-relentless-investigations-that-define-modern-crime-fiction/,/fiction-lists/,0,301
/best-police-procedural-novels-with-twists/,/fiction-lists/,0,301
/best-debut-police-procedural-novels-worth-reading/,/fiction-lists/,0,301
/best-award-winning-police-procedural-novels/,/fiction-lists/,0,301
/best-female-led-police-procedural-novels/,/fiction-lists/,0,301
/best-fast-paced-police-procedural-novels/,/fiction-lists/,0,301
/best-dark-police-procedural-novels/,/fiction-lists/,0,301
/best-atmospheric-police-procedural-novels/,/fiction-lists/,0,301
/best-literary-police-procedural-novels/,/fiction-lists/,0,301
/best-police-procedural-novels-of-the-last-three-years/,/fiction-lists/,0,301
/best-police-procedural-novels-of-the-last-five-years/,/fiction-lists/,0,301
/best-police-procedural-novels-for-fans-of-peter-robinson/,/fiction-lists/,0,301
/best-police-procedural-novels-for-fans-of-stuart-macbride/,/fiction-lists/,0,301
/best-police-procedural-novels-for-fans-of-val-mcdermid/,/fiction-lists/,0,301
/best-police-procedural-novels-for-fans-of-mj-arlidge/,/fiction-lists/,0,301
/best-police-procedural-novels-for-fans-of-mark-billingham/,/fiction-lists/,0,301
/best-police-procedural-novels-for-fans-of-angela-marsons/,/fiction-lists/,0,301
/best-police-procedural-novels-for-fans-of-ann-cleeves/,/fiction-lists/,0,301
/best-police-procedural-novels-for-fans-of-ian-rankin/,/fiction-lists/,0,301
/best-police-procedural-novels-for-fans-of-peter-james/,/fiction-lists/,0,301
/best-police-procedural-novels-for-fans-of-lynda-la-plante/,/fiction-lists/,0,301
/best-police-procedural-novels-featuring-whistleblowers/,/fiction-lists/,0,301
/best-police-procedural-novels-featuring-police-corruption/,/fiction-lists/,0,301
/best-police-procedural-novels-featuring-small-town-police/,/fiction-lists/,0,301
/best-police-procedural-novels-featuring-rural-police/,/fiction-lists/,0,301
/best-police-procedural-novels-featuring-forensic-teams/,/fiction-lists/,0,301
/best-police-procedural-novels-featuring-profilers/,/fiction-lists/,0,301
/best-police-procedural-novels-featuring-cybercrime-units/,/fiction-lists/,0,301
/best-police-procedural-novels-featuring-homicide-squads/,/fiction-lists/,0,301
/best-police-procedural-novels-featuring-major-crime-units/,/fiction-lists/,0,301
/best-police-procedural-novels-featuring-internal-affairs/,/fiction-lists/,0,301
/best-police-procedural-novels-featuring-undercover-operations/,/fiction-lists/,0,301
/best-police-procedural-novels-with-detective-superintendents/,/fiction-lists/,0,301
/best-police-procedural-novels-with-detective-chief-inspectors/,/fiction-lists/,0,301
/best-police-procedural-novels-with-veteran-detectives/,/fiction-lists/,0,301
/best-police-procedural-novels-with-lgbtq-detectives/,/fiction-lists/,0,301
/best-police-procedural-novels-with-asian-detectives/,/fiction-lists/,0,301
/best-police-procedural-novels-with-black-detectives/,/fiction-lists/,0,301
/best-police-procedural-novels-set-in-canada-2/,/fiction-lists/,0,301
/best-police-procedural-novels-set-in-spain/,/fiction-lists/,0,301
/best-police-procedural-novels-set-in-germany/,/fiction-lists/,0,301
/best-police-procedural-novels-set-in-scandinavia-2/,/fiction-lists/,0,301
/best-police-procedural-novels-set-in-canada/,/fiction-lists/,0,301
/best-police-procedural-novels-set-in-chicago/,/fiction-lists/,0,301
/best-police-procedural-novels-set-in-los-angeles/,/fiction-lists/,0,301
/best-police-procedural-novels-set-in-new-york/,/fiction-lists/,0,301
/best-police-procedural-novels-set-in-glasgow/,/fiction-lists/,0,301
/best-police-procedural-novels-set-in-edinburgh/,/fiction-lists/,0,301
/best-police-procedural-novels-set-in-cornwall/,/fiction-lists/,0,301
/best-police-procedural-novels-set-in-the-midlands/,/fiction-lists/,0,301
/best-police-procedural-novels-set-in-yorkshire/,/fiction-lists/,0,301
/best-police-procedural-novels-set-in-northern-ireland/,/fiction-lists/,0,301
/best-police-procedural-novels-set-in-wales/,/fiction-lists/,0,301
/best-police-procedural-novels-set-in-ireland/,/fiction-lists/,0,301
/best-crime-duologies-worth-reading/,/fiction-lists/,0,301
/best-standalone-crime-novels/,/fiction-lists/,0,301
/best-plot-driven-crime-novels/,/fiction-lists/,0,301
/best-character-driven-crime-novels/,/fiction-lists/,0,301
/freya-tulloch-mysteries/,/fiction-lists/,0,301
/orkney-islands-thriller-books/,/fiction-lists/,0,301
/scottish-island-noir/,/fiction-lists/,0,301
/norse-heritage-mystery-novels/,/fiction-lists/,0,301
/orkney-murder-mysteries/,/fiction-lists/,0,301
/scottish-island-detective-series/,/fiction-lists/,0,301
/murder-mysteries-set-in-scottish-highlands/,/fiction-lists/,0,301
/scottish-highland-thriller-series/,/fiction-lists/,0,301
/highland-crime-fiction/,/fiction-lists/,0,301
/scottish-highlands-police-procedural/,/fiction-lists/,0,301
/highland-murder-mystery-novels/,/fiction-lists/,0,301
/scottish-highlands-detective-series/,/fiction-lists/,0,301
/nsw-crime-thrillers/,/fiction-lists/,0,301
/sydney-police-procedural-novels/,/fiction-lists/,0,301
/bondi-beach-crime-fiction/,/fiction-lists/,0,301
/crime-thrillers-set-in-sydney/,/fiction-lists/,0,301
/outback-detective-series/,/fiction-lists/,0,301
/australian-bush-crime-thrillers/,/fiction-lists/,0,301
/desert-crime-fiction/,/fiction-lists/,0,301
/outback-thriller-books/,/fiction-lists/,0,301
/australian-outback-crime-fiction-2/,/fiction-lists/,0,301
/orkney-crime-fiction/,/fiction-lists/,0,301
/orkney-islands-mystery-series/,/fiction-lists/,0,301
/highland-noir-authors/,/fiction-lists/,0,301
/highland-noir-mystery-series/,/fiction-lists/,0,301
/sydney-sergeant-detective-series/,/fiction-lists/,0,301
/sydney-detective-series/,/fiction-lists/,0,301
/sydney-harbour-crime-novels/,/fiction-lists/,0,301
/sydney-crime-fiction/,/fiction-lists/,0,301
/best-police-procedural-series-to-read-in-order-the-complete-guide/,/fiction-lists/,0,301
/best-spy-novels-with-dual-identity-protagonists/,/fiction-lists/,0,301
/best-spy-novels-featuring-tradecraft/,/fiction-lists/,0,301
/best-modern-spy-novels-set-in-the-digital-age/,/fiction-lists/,0,301
/best-classic-cold-war-spy-novels/,/fiction-lists/,0,301
/best-new-espionage-novels-in-2025/,/fiction-lists/,0,301
/best-new-police-procedural-novels-in-2025/,/fiction-lists/,0,301
/outback-noir-mystery-series/,/fiction-lists/,0,301
/best-outback-noir-thrillers/,/fiction-lists/,0,301
/odysseus-kalaris-series/,/fiction-lists/,0,301
/di-tobias-stone-series/,/fiction-lists/,0,301
/alex-harlan-series-2/,/fiction-lists/,0,301
/jodi-brennan-series/,/fiction-lists/,0,301
/di-tremayne-series-3/,/fiction-lists/,0,301
/dci-isaac-cook-series-2/,/fiction-lists/,0,301
/freya-tulloch-orkney-mystery-series/,/fiction-lists/,0,301
/di-sarah-lynch-highland-mysteries-complete-series/,/fiction-lists/,0,301
/natalie-campbell-series-reading-order/,/fiction-lists/,0,301
/maya-thorne-books-in-order-2/,/fiction-lists/,0,301
/best-satirical-crime-novels/,/fiction-lists/,0,301
/best-humorous-crime-novels/,/fiction-lists/,0,301
/best-witty-crime-novels/,/fiction-lists/,0,301
/best-gritty-crime-novels/,/fiction-lists/,0,301
/best-dark-crime-novels/,/fiction-lists/,0,301
/best-atmospheric-crime-novels/,/fiction-lists/,0,301
/best-literary-crime-novels/,/fiction-lists/,0,301
/best-crime-novels-that-defined-the-genre/,/fiction-lists/,0,301
/best-classic-american-crime-novels/,/fiction-lists/,0,301
/best-classic-british-crime-novels/,/fiction-lists/,0,301
/best-new-crime-novels-in-2025/,/fiction-lists/,0,301
/best-crime-novels-of-the-last-three-years/,/fiction-lists/,0,301
/best-crime-novels-of-the-last-five-years/,/fiction-lists/,0,301
/best-crime-novels-for-fans-of-declan-hughes/,/fiction-lists/,0,301
/best-crime-novels-for-fans-of-brian-mcgilloway/,/fiction-lists/,0,301
/best-crime-novels-for-fans-of-garry-disher/,/fiction-lists/,0,301
/best-crime-novels-for-fans-of-michael-robotham/,/fiction-lists/,0,301
/best-crime-novels-for-fans-of-chris-hammer/,/fiction-lists/,0,301
/best-crime-novels-for-fans-of-jane-harper/,/fiction-lists/,0,301
/best-crime-novels-for-fans-of-lucy-foley/,/fiction-lists/,0,301
/best-crime-novels-for-fans-of-ruth-ware/,/fiction-lists/,0,301
/best-crime-novels-for-fans-of-clare-mackintosh/,/fiction-lists/,0,301
/best-crime-novels-for-fans-of-lisa-jewell/,/fiction-lists/,0,301
/best-crime-novels-for-fans-of-liane-moriarty/,/fiction-lists/,0,301
/best-crime-novels-for-fans-of-shari-lapena/,/fiction-lists/,0,301
/best-crime-novels-for-fans-of-chris-brookmyre/,/fiction-lists/,0,301
/best-crime-novels-for-fans-of-mason-cross/,/fiction-lists/,0,301
/best-crime-novels-for-fans-of-lj-ross/,/fiction-lists/,0,301
/best-crime-novels-for-fans-of-caz-frear/,/fiction-lists/,0,301
/best-crime-novels-for-fans-of-jane-casey/,/fiction-lists/,0,301
/best-crime-novels-for-fans-of-dervla-mctiernan/,/fiction-lists/,0,301
/best-crime-novels-for-fans-of-declan-burke/,/fiction-lists/,0,301
/best-crime-novels-for-fans-of-john-connolly/,/fiction-lists/,0,301
/best-crime-novels-for-fans-of-lee-child/,/fiction-lists/,0,301
/best-crime-novels-for-fans-of-james-patterson/,/fiction-lists/,0,301
/best-crime-novels-for-fans-of-harlan-coben/,/fiction-lists/,0,301
/best-crime-novels-for-fans-of-michael-connelly/,/fiction-lists/,0,301
/best-crime-novels-for-fans-of-pd-james/,/fiction-lists/,0,301
/best-crime-novels-for-fans-of-ruth-rendell/,/fiction-lists/,0,301
/best-crime-novels-for-fans-of-colin-dexter/,/fiction-lists/,0,301
/best-crime-novels-for-fans-of-reginald-hill/,/fiction-lists/,0,301
/best-crime-novels-for-fans-of-peter-robinson/,/fiction-lists/,0,301
/best-crime-novels-for-fans-of-sophie-hannah/,/fiction-lists/,0,301
/best-crime-novels-for-fans-of-kate-atkinson/,/fiction-lists/,0,301
/best-crime-novels-featuring-online-predators/,/fiction-lists/,0,301
/best-crime-novels-featuring-neighbourhood-disputes/,/fiction-lists/,0,301
/best-crime-novels-featuring-obsessive-behaviour/,/fiction-lists/,0,301
/best-crime-novels-featuring-coercive-control/,/fiction-lists/,0,301
/best-crime-novels-featuring-gaslighting/,/fiction-lists/,0,301
/best-crime-novels-featuring-domestic-noir/,/fiction-lists/,0,301
/best-crime-novels-featuring-accidental-death/,/fiction-lists/,0,301
/best-crime-novels-featuring-revenge-killings/,/fiction-lists/,0,301
/best-crime-novels-featuring-whistleblowers/,/fiction-lists/,0,301
/best-crime-novels-featuring-toxic-workplaces/,/fiction-lists/,0,301
/best-crime-novels-featuring-vigilante-justice/,/fiction-lists/,0,301
/best-crime-novels-featuring-wrongful-conviction/,/fiction-lists/,0,301
/best-crime-novels-featuring-witness-protection/,/fiction-lists/,0,301
/best-crime-novels-featuring-blackmail/,/fiction-lists/,0,301
/best-crime-novels-featuring-identity-theft/,/fiction-lists/,0,301
/best-crime-novels-featuring-gambling/,/fiction-lists/,0,301
/best-crime-novels-featuring-food-and-drink/,/fiction-lists/,0,301
/best-crime-novels-featuring-wildlife-crime/,/fiction-lists/,0,301
/best-crime-novels-featuring-environmental-crime/,/fiction-lists/,0,301
/best-crime-novels-featuring-corporate-corruption/,/fiction-lists/,0,301
/best-crime-novels-featuring-the-publishing-world/,/fiction-lists/,0,301
/best-crime-novels-featuring-the-art-world/,/fiction-lists/,0,301
/best-crime-novels-featuring-the-film-industry/,/fiction-lists/,0,301
/best-crime-novels-featuring-the-music-industry/,/fiction-lists/,0,301
/best-crime-novels-featuring-academia/,/fiction-lists/,0,301
/best-crime-novels-featuring-religious-institutions/,/fiction-lists/,0,301
/best-crime-novels-featuring-political-corruption/,/fiction-lists/,0,301
/best-crime-novels-featuring-human-trafficking/,/fiction-lists/,0,301
/best-crime-novels-featuring-cybercrime/,/fiction-lists/,0,301
/best-crime-novels-with-working-class-detectives/,/fiction-lists/,0,301
/best-crime-novels-with-black-protagonists/,/fiction-lists/,0,301
/best-crime-novels-with-lgbtq-protagonists/,/fiction-lists/,0,301
/best-crime-novels-with-disabled-protagonists/,/fiction-lists/,0,301
/best-crime-novels-with-veteran-protagonists/,/fiction-lists/,0,301
/best-crime-novels-with-immigrant-protagonists/,/fiction-lists/,0,301
/best-crime-novels-with-single-mother-protagonists/,/fiction-lists/,0,301
/best-crime-novels-with-divorced-protagonists/,/fiction-lists/,0,301
/best-crime-novels-with-widowed-protagonists/,/fiction-lists/,0,301
/best-crime-novels-with-young-adult-protagonists/,/fiction-lists/,0,301
/best-crime-novels-with-teacher-protagonists/,/fiction-lists/,0,301
/best-crime-novels-with-doctor-protagonists/,/fiction-lists/,0,301
/best-crime-novels-with-lawyer-protagonists/,/fiction-lists/,0,301
/best-crime-novels-set-in-argyll/,/fiction-lists/,0,301
/best-crime-novels-set-in-the-cairngorms/,/fiction-lists/,0,301
/best-crime-novels-set-in-aberdeen/,/fiction-lists/,0,301
/best-crime-novels-set-in-fife/,/fiction-lists/,0,301
/best-crime-novels-set-in-brazil/,/fiction-lists/,0,301
/best-crime-novels-set-in-mexico/,/fiction-lists/,0,301
/best-crime-novels-set-in-the-caribbean/,/fiction-lists/,0,301
/best-crime-novels-set-in-china/,/fiction-lists/,0,301
/best-crime-novels-set-in-india/,/fiction-lists/,0,301
/best-crime-novels-set-in-eastern-europe/,/fiction-lists/,0,301
/best-crime-novels-set-in-portugal/,/fiction-lists/,0,301
/best-crime-novels-set-in-spain/,/fiction-lists/,0,301
/best-crime-novels-set-in-germany-4/,/fiction-lists/,0,301
/best-crime-novels-set-in-iceland/,/fiction-lists/,0,301
/best-crime-novels-set-in-finland/,/fiction-lists/,0,301
/best-crime-novels-set-in-norway/,/fiction-lists/,0,301
/best-crime-novels-set-in-texas/,/fiction-lists/,0,301
/best-crime-novels-set-in-san-francisco/,/fiction-lists/,0,301
/best-crime-novels-set-in-miami/,/fiction-lists/,0,301
/best-crime-novels-set-in-new-orleans/,/fiction-lists/,0,301
/best-crime-novels-set-in-boston/,/fiction-lists/,0,301
/best-crime-novels-set-in-chicago/,/fiction-lists/,0,301
/best-crime-novels-set-in-vancouver/,/fiction-lists/,0,301
/best-crime-novels-set-in-canada/,/fiction-lists/,0,301
/best-crime-novels-set-in-south-africa/,/fiction-lists/,0,301
/best-crime-novels-set-in-new-zealand/,/fiction-lists/,0,301
